imdb_id,popularity,budget,original_title,cast,homepage,director,overview,genres,revenue_adj,certificate,runtime,rating,votes
tt0486640,0.367836,0,Postal,"Zack Ward,Dave Foley,Chris Coppola,J.K. Simmons,Michael Benyaer",http://www.postal-the-movie.com/,Uwe Boll,"The story begins with a regular Joe who tries desperately to seek employment, but embarks on a violent rampage when he teams up with cult leader Uncle Dave. Their first act is to heist an amusement park, only to learn that the Taliban are planning the same heist as well. Chaos ensues, and now the Postal Dude must not only take on terrorists but also political figures.","Action,Comedy",0.00,R,100 min,4.4,23500.0
tt0845046,0.216599,4000000,Son of Rambow,"Neil Dudgeon,Bill Milner,Jessica Hynes,Anna Wing,Will Poulter",http://www.sonoframbow.com/,Garth Jennings,"Will Proudfoot (Bill Milner) is looking for an escape from his family's stifling home life when he encounters Lee Carter (Will Poulter), the school bully. Armed with a video camera and a copy of ""Rambo: First Blood"", Lee plans to make cinematic history by filming his own action-packed video epic. Together, these two newfound friends-turned-budding-filmmakers quickly discover that their imaginative â€• and sometimes mishap-filled â€• cinematic adventure has begun to take on a life of its own!",Comedy,7225225.03,PG-13,96 min,7.0,32286.0
tt0079574,1.691143,34000000,Moonraker,"Roger Moore,Lois Chiles,Michael Lonsdale,Corinne ClÃ©ry,Richard Kiel",http://www.mgm.com/view/movie/1292/Moonraker/,Lewis Gilbert,During the transportation of a Space Shuttle a Boeing 747 crashes in the Atlantic Ocean yet when they go to look for the destroyed shuttle it is not there. James Bond investigates the missing mission space shuttle and soon learns that the shuttles owner Hugo Drax wants to kill all of mankind.,"Action,Adventure,Thriller,Science Fiction",631857706.73,PG,126 min,6.2,103300.0
tt0088247,4.831966,6400000,The Terminator,"Arnold Schwarzenegger,Michael Biehn,Linda Hamilton,Paul Winfield,Lance Henriksen",http://www.mgm.com/#/our-titles/1970/The-Terminator/,James Cameron,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?","Action,Thriller,Science Fiction",164504443.46,R,107 min,8.1,873696.0
tt0087469,2.556799,28000000,Indiana Jones and the Temple of Doom,"Harrison Ford,Kate Capshaw,Jonathan Ke Quan,Amrish Puri,Roshan Seth",http://www.indianajones.com,Steven Spielberg,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees â€“ and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.","Adventure,Action",698980999.05,PG,118 min,7.5,495242.0
tt0087332,2.484654,30000000,Ghostbusters,"Bill Murray,Dan Aykroyd,Sigourney Weaver,Harold Ramis,Rick Moranis",http://www.ghostbusters.com/,Ivan Reitman,"After losing their academic posts at a prestigious university, a team of parapsychologists goes into business as proton-pack-toting ""ghostbusters"" who exterminate ghouls, hobgoblins and supernatural pests of all stripes. An ad campaign pays off when a knockout cellist hires the squad to purge her swanky digs of demons that appear to be living in her refrigerator.","Fantasy,Action,Comedy,Science Fiction,Family",619663378.73,PG,105 min,7.8,420982.0
tt0086190,4.828854,32350000,Return of the Jedi,"Mark Hamill,Harrison Ford,Carrie Fisher,Billy Dee Williams,Anthony Daniels",http://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,Richard Marquand,"As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.","Adventure,Action,Science Fiction",1253818981.12,PG,131 min,8.3,1062181.0
tt0086006,1.774018,36000000,Never Say Never Again,"Sean Connery,Kim Basinger,Klaus Maria Brandauer,Barbara Carrera,Max von Sydow",http://www.mgm.com/view/movie/1345/Never-Say-Never-Again/,Irvin Kershner,"James Bond returns as the secret agent 007 one more time to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largo's girlfriend, the willowy Domino, who falls for Bond and seeks revenge. This is the last time for Sean Connery as Her Majesty's Secret Agent 007.","Adventure,Action,Thriller",350289919.64,PG,134 min,6.1,69446.0
tt0086034,1.575742,27500000,Octopussy,"Roger Moore,Maud Adams,Louis Jourdan,Kristina Wayborn,Kabir Bedi",http://www.mgm.com/view/movie/1394/Octopussy/,John Glen,James Bond is sent to investigate after a fellow â€œ00â€ agent is found dead with a priceless Farberge egg. James bond follows the mystery and uncovers a smuggling scandal and a Russian General who wants to provoke a new World War.,"Adventure,Action,Thriller",402176613.99,PG,131 min,6.5,108010.0
tt0086567,1.106471,12000000,WarGames,"Matthew Broderick,Dabney Coleman,Ally Sheedy,John Wood,Barry Corbin",http://www.mgm.com/title_title.do?title_star=WARGAMES,John Badham,"High School student David Lightman (Matthew Broderick) has a talent for hacking. But while trying to hack into a computer system to play unreleased video games, he unwittingly taps into the Defense Department's war computer and initiates a confrontation of global proportions! Together with his girlfriend (Ally Sheedy) and a wizardly computer genius (John Wood), David must race against time to outwit his opponent...and prevent a nuclear Armageddon.","Thriller,Science Fiction",174198448.00,PG,114 min,7.1,102761.0
tt0113189,2.440099,58000000,GoldenEye,"Pierce Brosnan,Sean Bean,Izabella Scorupco,Famke Janssen,Joe Don Baker",http://www.mgm.com/view/movie/757/Goldeneye/,Martin Campbell,James Bond must unmask the mysterious head of the Janus Syndicate and prevent the leader from utilizing the GoldenEye weapons system to inflict devastating revenge on Britain.,"Adventure,Action,Thriller",503977993.45,PG-13,130 min,7.2,260551.0
tt0113820,0.932073,15000000,Mighty Morphin Power Rangers: The Movie,"Jason David Frank,Karan Ashley,Johnny Yong Bosch,Steve Cardenas,Amy Jo Johnson",http://www.powerrangers.com/,Bryan Spicer,"Four athletically able teenagers along with their brainy friend Billy are selected by Zordon to fight the evil of Rita Repulsa, her monsters and her minions after the witch is accidentally released from imprisonment in an intergalactic dumpster on the moon. Later in the series, the rangers are joined by Tommy, the once evil Green Ranger designed for Rita's evil, but later was deprogrammed and spent two portions of the series briefly as the Green Ranger. Over time, some rangers had to pass their powers to others as well. Action scenes and scenes with Rita were edited from footage based on Japanese action sagas. Replacement villain Lord Zedd was designed in the U.S.","Action,Adventure,Science Fiction,Family,Fantasy",94443813.23,PG,95 min,5.2,28315.0
tt0082971,4.5783,18000000,Raiders of the Lost Ark,"Harrison Ford,Karen Allen,Paul Freeman,Ronald Lacey,John Rhys-Davies",http://www.indianajones.com,Steven Spielberg,"When Dr. Indiana Jones â€“ the tweed-suited professor who just happens to be a celebrated archaeologist â€“ is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.","Adventure,Action",935116878.23,PG,115 min,8.4,974011.0
tt0082398,1.771093,28000000,For Your Eyes Only,"Roger Moore,Carole Bouquet,Chaim Topol,Lynn-Holly Johnson,Julian Glover",http://www.mgm.com/view/movie/695/For-Your-Eyes-Only/,John Glen,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.,"Adventure,Action,Thriller",468397365.83,PG,127 min,6.7,103441.0
tt0082340,1.003963,6000000,Escape from New York,"Kurt Russell,Lee Van Cleef,Ernest Borgnine,Donald Pleasence,Isaac Hayes",http://www.theofficialjohncarpenter.com/escape-from-new-york/,John Carpenter,"In 1997, the island of Manhattan has been walled off and turned into a giant maximum security prison within which the country's worst criminals are left to form their own anarchic society. However, when the President of the United States crash lands on the island, the authorities turn to a former soldier and current convict, Snake Plissken, to rescue him.","Science Fiction,Action",119909540.24,R,99 min,7.1,146442.0
tt0082186,0.20326,15000000,Clash of the Titans,"Laurence Olivier,Claire Bloom,Maggie Smith,Jack Gwillim,Harry Hamlin",http://www.warnervideo.com/clashofthetitans1981/,Desmond Davis,"To win the right to marry his love, the beautiful princess Andromeda, and fulfil his destiny, Perseus must complete various tasks including taming Pegasus, capturing Medusa's head, and battling the Kraken monster.","Adventure,Fantasy,Family",98547243.16,PG,118 min,6.9,45466.0
tt0117060,3.293387,80000000,Mission: Impossible,"Tom Cruise,Jon Voight,Emmanuelle BÃ©art,Henry Czerny,Jean Reno",http://www.missionimpossible.com/,Brian De Palma,"When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.","Adventure,Action,Thriller",636297139.64,PG-13,110 min,7.1,432805.0
tt0116213,1.585785,100000000,Eraser,"Arnold Schwarzenegger,James Caan,Vanessa Williams,James Coburn,Robert Pastorelli",http://www.warnerbros.com/eraser,Chuck Russell,"U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's.","Action,Drama,Mystery,Thriller",336843346.07,R,115 min,6.2,113806.0
tt0116367,1.353504,19000000,From Dusk Till Dawn,"George Clooney,Quentin Tarantino,Harvey Keitel,Juliette Lewis,Ernest Liu",http://www.miramax.com/movie/from-dusk-till-dawn/,Robert Rodriguez,"Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.","Horror,Action,Thriller,Crime",35918496.04,R,108 min,7.2,319985.0
tt0117731,1.323991,46000000,Star Trek: First Contact,"James Cromwell,Alfre Woodard,Alice Krige,Neal McDonough,Patrick Stewart",http://www.startrek.com/startrek/view/series/MOV/008/index.html,Jonathan Frakes,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.","Science Fiction,Action,Adventure,Thriller",208532510.84,PG-13,111 min,7.6,127161.0
tt0116225,0.891371999999999,50000000,Escape from L.A.,"Kurt Russell,Stacy Keach,Steve Buscemi,Pam Grier,Cliff Robertson",http://www.theofficialjohncarpenter.com/escape-from-la/,John Carpenter,"This time, a cataclysmic temblor hits Los Angeles, turning it into an island. The president views the quake as a sign from above, expels Los Angeles from the country and makes it a penal colony for those found guilty of moral crimes. When his daughter, part of a resistance movement, steals the control unit for a doomsday weapon, Snake again gets tapped to save the day.","Action,Adventure,Science Fiction,Thriller",58774700.50,R,101 min,5.7,76636.0
tt0117603,0.693264,9000000,Set  It Off,"Jada Pinkett Smith,Queen Latifah,Vivica A. Fox,Kimberly Elise,Blair Underwood",http://www.newline.com/properties/setitoff.html,F. Gary Gray,"Four Black women, all of whom have suffered for lack of money and at the hands of the majority, undertake to rob banks. While initially successful, a policeman who was involved in shooting one of the women's brothers is on their trail. As the women add to the loot, their tastes and interests begin to change and their suspicions of each other increase on the way to a climactic robbery.","Drama,Action,Crime",57820345.91,R,123 min,6.8,17014.0
tt0120755,1.956406,125000000,Mission: Impossible II,"Tom Cruise,Dougray Scott,Thandie Newton,Ving Rhames,Richard Roxburgh",http://www.missionimpossible.com/,John Woo,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.","Adventure,Action,Thriller",691886948.73,PG-13,123 min,6.1,347930.0
tt0141926,1.22950499999999,62000000,U-571,"Matthew McConaughey,Bill Paxton,Harvey Keitel,Jon Bon Jovi,David Keith",http://www.u-571.com/,Jonathan Mostow,"In the midst of World War II, the battle below the seas rages. The Nazi's have the upper edge as the Allies are unable to crack their war codes. That is, until a wrecked U-boat sends out an SOS signal, and the Allies realise this is their chance to seize the 'enigma coding machine'. But masquerading as Nazi's and taking over the U-boat is the smallest of their problems..","Action,Drama,Thriller,War",161662974.58,PG-13,116 min,6.6,83510.0
